state	county	policies	insurance	premium
MISSOURI	CLINTON COUNTY	24	3920300	10604
MISSOURI	GRUNDY COUNTY	8	2088800	5860
MISSOURI	KNOX COUNTY	3	737200	8085
MISSOURI	LIVINGSTON COUNTY	25	4092500	17037
MISSOURI	MERCER COUNTY	2	407900	2064
MISSOURI	DAVIESS COUNTY	2	101300	1115
MISSOURI	HARRISON COUNTY	7	1898000	8089
MISSOURI	RIPLEY COUNTY	118	15362900	96661
MISSOURI	SULLIVAN COUNTY	3	796000	4296
MISSOURI	BUCHANAN COUNTY	448	77829900	395701
MISSOURI	CEDAR COUNTY	4	816100	1962
MISSOURI	LINN COUNTY	9	773500	3707
MISSOURI	WEBSTER COUNTY	27	7276900	19250
MISSOURI	WRIGHT COUNTY	23	3140100	16074
MISSOURI	ATCHISON COUNTY	72	5068500	42129
MISSOURI	BARTON COUNTY	48	7626000	24393
MISSOURI	OSAGE COUNTY	138	10208700	80213
MISSOURI	ADAIR COUNTY	16	3750600	21010
MISSOURI	CARTER COUNTY	89	8426900	59549
MISSOURI	INDEPENDENT CITY	401	111353000	587297
MISSOURI	BARRY COUNTY	70	8585100	65937
MISSOURI	IRON COUNTY	111	5939000	57255
MISSOURI	ST. LOUIS COUNTY	4642	1085975000	6511903
MISSOURI	ANDREW COUNTY	71	7658600	39951
MISSOURI	AUDRAIN COUNTY	49	5229000	34572
MISSOURI	BATES COUNTY	15	2082500	10320
MISSOURI	BOLLINGER COUNTY	95	8167700	65004
MISSOURI	CALLAWAY COUNTY	226	33724200	217903
MISSOURI	CAPE GIRARDEAU COUNTY	321	55796900	282611
MISSOURI	CASS	140	33732000	77008
MISSOURI	CHARITON COUNTY	68	7489600	59968
MISSOURI	COLE COUNTY	102	13601700	65749
MISSOURI	COOPER COUNTY	7	1258200	4087
MISSOURI	DENT COUNTY	10	818200	4136
MISSOURI	DUNKLIN COUNTY	634	58132500	238661
MISSOURI	GASCONADE COUNTY	118	11864400	87240
MISSOURI	GENTRY COUNTY	5	390600	3085
MISSOURI	HOLT COUNTY	281	25662400	152020
MISSOURI	HOWELL COUNTY	129	21575600	126891
MISSOURI	LACLEDE COUNTY	52	8537400	22097
MISSOURI	MARIES COUNTY	35	4847000	26088
MISSOURI	MCDONALD COUNTY	152	23074200	168802
MISSOURI	MONITEAU COUNTY	14	1593500	10922
MISSOURI	NEW MADRID COUNTY	1213	140625200	602208
MISSOURI	NODAWAY COUNTY	13	1577200	8984
MISSOURI	OREGON COUNTY	10	1191400	12486
MISSOURI	OZARK COUNTY	6	1203300	6756
MISSOURI	PEMISCOT COUNTY	713	80607800	234134
MISSOURI	PETTIS COUNTY	46	4990700	33255
MISSOURI	PHELPS COUNTY	177	23829500	120688
MISSOURI	PLATTE COUNTY	231	60357400	222198
MISSOURI	RALLS COUNTY	42	5287000	22885
MISSOURI	RAY COUNTY	181	23404900	128713
MISSOURI	REYNOLDS COUNTY	84	8594500	69548
MISSOURI	SHANNON COUNTY	21	2522100	11455
MISSOURI	ST. CHARLES COUNTY	1990	391683600	1845107
MISSOURI	ST. FRANCOIS COUNTY	104	16128400	64943
MISSOURI	STE. GENEVIEVE COUNTY	148	19508500	103506
MISSOURI	STODDARD COUNTY	421	34841600	256624
MISSOURI	TANEY COUNTY	705	104587800	408014
MISSOURI	TEXAS COUNTY	28	4389500	24628
MISSOURI	VERNON COUNTY	15	2390900	7206
MONTANA	JEFFERSON COUNTY	39	6579900	39008
MONTANA	MADISON COUNTY	49	13561900	28874
MONTANA	LINCOLN COUNTY	114	27550900	109902
MONTANA	PHILLIPS COUNTY	75	4592600	35169
MONTANA	LAKE COUNTY	80	21219500	56430
MONTANA	GARFIELD COUNTY	14	346600	3392
MONTANA	MINERAL COUNTY	28	7022200	30513
MONTANA	PARK COUNTY	139	30165500	103172
MONTANA	LIBERTY COUNTY	12	1976400	19049
MONTANA	DAWSON COUNTY	29	4550000	22048
MONTANA	BLAINE COUNTY	85	5945400	45426
MONTANA	CUSTER COUNTY	1381	176129600	669799
MONTANA	TETON COUNTY	52	6922300	41794
MONTANA	VALLEY COUNTY	95	10664600	82324
MONTANA	GALLATIN COUNTY	505	103712500	390281
MONTANA	RICHLAND COUNTY	31	8367800	33797
MONTANA	POWELL COUNTY	55	6441000	41111
MONTANA	BEAVERHEAD COUNTY	53	8276800	43238
MONTANA	BIG HORN COUNTY	12	2797500	7764
MONTANA	BROADWATER COUNTY	13	2874300	16820
MONTANA	CARBON COUNTY	100	23229300	91029
MONTANA	CASCADE COUNTY	625	126087200	497690
MONTANA	CHOUTEAU COUNTY	8	2345000	3218
MONTANA	DEER LODGE COUNTY	11	1250300	5963
MONTANA	FALLON COUNTY	9	1446700	8606
MONTANA	FERGUS COUNTY	53	12607000	37274
MONTANA	FLATHEAD COUNTY	652	136149300	396121
MONTANA	GLACIER COUNTY	37	2731800	35702
MONTANA	GOLDEN VALLEY COUNTY	2	210000	611
MONTANA	GRANITE COUNTY	22	4316400	20381
MONTANA	HILL COUNTY	22	4730300	13099
MONTANA	LEWIS & CLARK COUNTY	257	48166300	180329
MONTANA	MEAGHER COUNTY	16	4178900	10971
MONTANA	MISSOULA COUNTY	328	68493800	232390
MONTANA	MUSSELSHELL COUNTY	52	4066900	27759
MONTANA	PONDERA COUNTY	7	1929800	11234
MONTANA	POWDER RIVER COUNTY	37	3202200	30707
MONTANA	RAVALLI COUNTY	153	40226100	127536
MONTANA	ROOSEVELT COUNTY	20	1596200	21058
MONTANA	ROSEBUD COUNTY	25	2133800	13409
MONTANA	SANDERS COUNTY	59	8372400	38942
MONTANA	SILVER BOW COUNTY	36	8047300	35340
MONTANA	STILLWATER COUNTY	78	16642900	54361
MONTANA	SWEET GRASS COUNTY	27	7001000	24371
MONTANA	TREASURE COUNTY	4	113600	1395
MONTANA	WHEATLAND COUNTY	11	753300	6677
MONTANA	WIBAUX COUNTY	13	803700	6728
MONTANA	YELLOWSTONE COUNTY	282	62742000	181034
NEBRASKA	BUTLER COUNTY	84	5210600	42814
NEBRASKA	CLAY COUNTY	19	7274900	57346
NEBRASKA	FRANKLIN COUNTY	4	539000	2216
NEBRASKA	JEFFERSON COUNTY	6	542000	2660
NEBRASKA	MADISON COUNTY	185	26140600	166007
NEBRASKA	WASHINGTON COUNTY	132	19725900	111401
NEBRASKA	BOONE COUNTY	27	2473000	21269
NEBRASKA	HOWARD COUNTY	80	8433500	61645
NEBRASKA	JOHNSON COUNTY	37	7040300	41366
NEBRASKA	LINCOLN COUNTY	581	84274500	388188
NEBRASKA	POLK COUNTY	73	4676100	43573
NEBRASKA	SALINE COUNTY	343	25658900	237126
NEBRASKA	ADAMS COUNTY	35	6381400	27153
NEBRASKA	DOUGLAS COUNTY	1916	398438200	1840595
NEBRASKA	GARFIELD COUNTY	4	390600	2458
NEBRASKA	HAMILTON COUNTY	17	3357100	11772
NEBRASKA	DAWSON COUNTY	293	47972400	155112
NEBRASKA	DODGE COUNTY	1691	210803400	1253918
NEBRASKA	HALL COUNTY	309	42727200	304423
NEBRASKA	PIERCE COUNTY	39	3871600	26154
NEBRASKA	WAYNE COUNTY	4	1134400	2696
NEBRASKA	WHEELER COUNTY	3	237500	1341
NEBRASKA	BLAINE COUNTY	2	153500	1702
NEBRASKA	CUSTER COUNTY	108	8096800	74477
NEBRASKA	VALLEY COUNTY	9	446500	6484
NEBRASKA	CASS COUNTY	676	131201400	487264
NEBRASKA	KNOX COUNTY	65	6704700	45112
NEBRASKA	CEDAR COUNTY	54	4133300	43155
NEBRASKA	WEBSTER COUNTY	13	1667300	22830
NEBRASKA	CHASE COUNTY	5	538100	3317
NEBRASKA	CHEYENNE COUNTY	25	3789900	31646
NEBRASKA	NEMAHA COUNTY	15	2535300	25025
NEBRASKA	PAWNEE COUNTY	5	347700	4284
NEBRASKA	SEWARD COUNTY	39	3877800	28643
NEBRASKA	SHERIDAN COUNTY	6	621500	2466
NEBRASKA	SHERMAN COUNTY	2	164000	1226
NEBRASKA	BOYD COUNTY	23	1355100	13834
NEBRASKA	HARLAN COUNTY	6	719900	4254
NEBRASKA	YORK COUNTY	81	7663600	51043
NEBRASKA	DAKOTA COUNTY	111	31175300	126745
NEBRASKA	FILLMORE COUNTY	5	576700	4071
NEBRASKA	ROCK COUNTY	1	105000	313
NEBRASKA	HOLT COUNTY	15	995500	8778
NEBRASKA	PHELPS COUNTY	23	3021900	17248
NEBRASKA	PLATTE COUNTY	233	47994500	142183
NEBRASKA	ANTELOPE COUNTY	25	2245200	11699
NEBRASKA	BOX BUTTE COUNTY	11	1332300	8568
NEBRASKA	BUFFALO COUNTY	261	51024700	199266
NEBRASKA	BURT COUNTY	38	5810700	29475
NEBRASKA	COLFAX COUNTY	216	17591400	143076
NEBRASKA	CUMING COUNTY	93	9897600	85950
NEBRASKA	DAWES COUNTY	19	1394500	9939
NEBRASKA	DEUEL COUNTY	17	1347700	12360
NEBRASKA	DIXON COUNTY	10	956800	3607
NEBRASKA	DUNDY COUNTY	8	446100	6032
NEBRASKA	FURNAS COUNTY	6	319300	3010
NEBRASKA	GAGE COUNTY	145	24752100	117109
NEBRASKA	GARDEN COUNTY	25	1273300	9181
NEBRASKA	GOSPER COUNTY	3	373500	4199
NEBRASKA	HITCHCOCK COUNTY	15	6152800	45930
NEBRASKA	HOOKER COUNTY	1	45000	402
NEBRASKA	KEARNEY COUNTY	60	5710800	45743
NEBRASKA	KEITH COUNTY	52	10444600	75515
NEBRASKA	LANCASTER COUNTY	2124	394605000	1948562
NEBRASKA	LOUP COUNTY	1	30000	166
NEBRASKA	MERRICK COUNTY	204	19986400	134395
NEBRASKA	MORRILL COUNTY	13	4175000	10112
NEBRASKA	NANCE COUNTY	22	2354100	18902
NEBRASKA	NUCKOLLS COUNTY	8	358500	2901
NEBRASKA	OTOE COUNTY	42	6739700	47547
NEBRASKA	PERKINS COUNTY	3	497000	872
NEBRASKA	RED WILLOW COUNTY	24	2697500	12327
NEBRASKA	RICHARDSON COUNTY	16	1579000	15148
NEBRASKA	SARPY COUNTY	1008	220805800	790086
NEBRASKA	SAUNDERS COUNTY	524	103208800	308170
NEBRASKA	SCOTTS BLUFF COUNTY	230	37077400	249090
NEBRASKA	STANTON COUNTY	83	7339400	48268
NEBRASKA	THAYER COUNTY	58	3472000	33309
NEBRASKA	THURSTON COUNTY	11	668400	3994
NEVADA	CLARK COUNTY	5513	1226900800	2378192
NEVADA	LINCOLN COUNTY	130	23405500	87818
NEVADA	HUMBOLDT COUNTY	18	2163200	8597
NEVADA	DOUGLAS COUNTY	1180	320838000	835869
NEVADA	MINERAL COUNTY	257	31442000	122797
NEVADA	LYON COUNTY	513	115342500	327420
NEVADA	INDEPENDENT CITY	626	157604900	532168
NEVADA	CHURCHILL COUNTY	308	66779200	233302
NEVADA	ELKO COUNTY	109	22768100	133520
NEVADA	EUREKA COUNTY	10	2264000	9727
NEVADA	LANDER COUNTY	166	22870300	169566
NEVADA	NYE COUNTY	3257	697050600	1334660
NEVADA	STOREY COUNTY	210	40395000	106950
NEVADA	WASHOE COUNTY	2479	715093400	2785200
NEVADA	WHITE PINE COUNTY	136	18511000	140908
NEW HAMPSHIRE	CARROLL COUNTY	573	115847800	587177
NEW HAMPSHIRE	HILLSBOROUGH COUNTY	1401	331491100	1310125
NEW HAMPSHIRE	SULLIVAN COUNTY	188	42902900	245776
NEW HAMPSHIRE	BELKNAP COUNTY	344	68209900	333509
NEW HAMPSHIRE	CHESHIRE COUNTY	555	118709300	709063
NEW HAMPSHIRE	COOS COUNTY	225	35856300	209935
NEW HAMPSHIRE	GRAFTON COUNTY	1074	179865800	792624
NEW HAMPSHIRE	MERRIMACK COUNTY	593	135556600	604072
NEW HAMPSHIRE	ROCKINGHAM COUNTY	4105	803571200	3649921
NEW HAMPSHIRE	STRAFFORD COUNTY	461	108695700	423093
NEW JERSEY	UNION COUNTY	6184	1505324700	9527256
NEW JERSEY	MIDDLESEX COUNTY	4991	1271340800	5461096
NEW JERSEY	SUSSEX COUNTY	434	111702500	435193
NEW JERSEY	CAMDEN COUNTY	2488	528095600	2427239
NEW JERSEY	WARREN COUNTY	750	175699800	992799
NEW JERSEY	CUMBERLAND COUNTY	834	174034700	813489
NEW JERSEY	MERCER COUNTY	2503	620473500	3062624
NEW JERSEY	MORRIS COUNTY	4852	1213373100	7345546
NEW JERSEY	SOMERSET COUNTY	3321	832349300	4829208
NEW JERSEY	ESSEX COUNTY	5177	1279080300	7469083
NEW JERSEY	ATLANTIC COUNTY	32365	6791597200	27795033
NEW JERSEY	BERGEN COUNTY	15826	3794811300	20496916
NEW JERSEY	BURLINGTON COUNTY	4214	966668900	4509374
NEW JERSEY	CAPE MAY COUNTY	55776	12351036700	39275423
NEW JERSEY	GLOUCESTER COUNTY	1524	336527800	1649132
NEW JERSEY	HUDSON COUNTY	18608	4218349200	12351570
NEW JERSEY	HUNTERDON COUNTY	1212	309012500	1551344
NEW JERSEY	MONMOUTH COUNTY	23672	5867051700	21566632
NEW JERSEY	OCEAN COUNTY	54916	13424858900	58487678
NEW JERSEY	PASSAIC COUNTY	5029	1098313500	7518326
NEW JERSEY	SALEM COUNTY	2223	386624500	2674436
NEW MEXICO	GRANT COUNTY	108	21031900	86095
NEW MEXICO	LINCOLN COUNTY	351	77734500	213896
NEW MEXICO	UNION COUNTY	2	7e+05	730
NEW MEXICO	SIERRA COUNTY	156	21022100	128456
NEW MEXICO	OTERO COUNTY	2144	368334700	1211219
NEW MEXICO	SAN JUAN COUNTY	269	77483500	227558
NEW MEXICO	SAN MIGUEL COUNTY	175	29546000	155296
NEW MEXICO	ROOSEVELT COUNTY	555	70577900	298462
NEW MEXICO	COLFAX COUNTY	39	7165500	26336
NEW MEXICO	BERNALILLO COUNTY	2379	504905800	1670859
NEW MEXICO	CATRON COUNTY	52	2971600	25941
NEW MEXICO	CHAVES COUNTY	529	78951100	375716
NEW MEXICO	CIBOLA COUNTY	137	15404000	99391
NEW MEXICO	CURRY COUNTY	411	71013900	401362
NEW MEXICO	DE BACA COUNTY	1	111300	961
NEW MEXICO	DONA ANA COUNTY	1673	363577700	1261285
NEW MEXICO	EDDY COUNTY	555	87019100	483111
NEW MEXICO	HIDALGO COUNTY	10	427300	3719
NEW MEXICO	LEA COUNTY	1003	155215600	573920
NEW MEXICO	LOS ALAMOS COUNTY	42	12356000	23189
NEW MEXICO	LUNA COUNTY	43	9425000	26754
NEW MEXICO	MCKINLEY COUNTY	103	20209300	85552
NEW MEXICO	MORA COUNTY	3	330600	765
NEW MEXICO	QUAY COUNTY	12	1302000	4883
NEW MEXICO	RIO ARRIBA COUNTY	199	42076100	183990
NEW MEXICO	SANDOVAL COUNTY	598	102048300	484805
NEW MEXICO	SANTA FE COUNTY	442	124096300	397518
NEW MEXICO	SOCORRO COUNTY	212	39509600	206481
NEW MEXICO	TAOS COUNTY	230	48504900	162558
NEW MEXICO	TORRANCE COUNTY	142	18651400	117036
NEW MEXICO	VALENCIA COUNTY	3675	652810100	3227408
NEW YORK	FRANKLIN COUNTY	157	26340600	120398
NEW YORK	GREENE COUNTY	721	119860300	643503
NEW YORK	JEFFERSON COUNTY	511	89518500	422651
NEW YORK	MADISON COUNTY	664	93630300	615073
NEW YORK	MONROE COUNTY	2205	386645900	2103325
NEW YORK	MONTGOMERY COUNTY	276	51380700	367296
NEW YORK	WASHINGTON COUNTY	202	34595100	185450
NEW YORK	COLUMBIA COUNTY	366	85577100	344464
NEW YORK	FULTON COUNTY	155	25256900	143946
NEW YORK	ORANGE COUNTY	2162	478645800	2097647
NEW YORK	HAMILTON COUNTY	78	17502100	78040
NEW YORK	NASSAU COUNTY	51764	14390610700	53505898
NEW YORK	PUTNAM COUNTY	456	120681400	373018
NEW YORK	WARREN COUNTY	272	61800100	259944
NEW YORK	WAYNE COUNTY	268	47040400	220408
NEW YORK	LEWIS COUNTY	101	14747400	95042
NEW YORK	CLINTON COUNTY	319	59081700	233551
NEW YORK	LIVINGSTON COUNTY	377	54399000	311006
NEW YORK	SCHUYLER COUNTY	74	13456900	60320
NEW YORK	DELAWARE COUNTY	1158	195281300	1180499
NEW YORK	STEUBEN COUNTY	982	151934200	900040
NEW YORK	SULLIVAN COUNTY	863	184653300	795891
NEW YORK	CHAUTAUQUA COUNTY	753	117542000	576759
NEW YORK	ALLEGANY COUNTY	450	43551500	311056
NEW YORK	ESSEX COUNTY	304	61309400	245055
NEW YORK	SUFFOLK COUNTY	39646	11375581600	44661562
NEW YORK	GENESEE COUNTY	570	63821800	499686
NEW YORK	ALBANY COUNTY	968	193922400	1095414
NEW YORK	BRONX COUNTY	51846	12816593400	48192636
NEW YORK	BROOME COUNTY	3269	691701100	2424557
NEW YORK	CATTARAUGUS COUNTY	780	111509600	764198
NEW YORK	CATTARAVUS COUNTY	6	520600	2283
NEW YORK	CAYUGA COUNTY	522	73300300	448947
NEW YORK	CHEMUNG COUNTY	773	126843800	649219
NEW YORK	CHENANGO COUNTY	764	103459700	650543
NEW YORK	CORTLAND COUNTY	601	74153700	532688
NEW YORK	DUTCHESS COUNTY	2024	519532800	1755685
NEW YORK	ERIE COUNTY	3109	547079600	2597068
NEW YORK	HERKIMER COUNTY	581	75869000	468990
NEW YORK	NIAGARA COUNTY	902	145418300	755176
NEW YORK	ONEIDA COUNTY	941	150116200	908720
NEW YORK	ONONDAGA COUNTY	1913	339332700	1832422
NEW YORK	ONTARIO COUNTY	656	104152000	484495
NEW YORK	ORLEANS COUNTY	114	14744100	86038
NEW YORK	OSWEGO	3	820000	1603
NEW YORK	OSWEGO COUNTY	464	72086700	374537
NEW YORK	OTSEGO COUNTY	522	90437300	525603
NEW YORK	RENSSELAER COUNTY	1171	198791900	1558624
NEW YORK	ROCKLAND COUNTY	2011	493849600	1858610
NEW YORK	SARATOGA COUNTY	991	187347900	1097679
NEW YORK	SCHENECTADY COUNTY	474	85874500	486728
NEW YORK	SCHOHARIE COUNTY	510	100326300	555654
NEW YORK	SENECA COUNTY	166	28806000	146317
NEW YORK	ST. LAWRENCE COUNTY	229	33494600	155831
NEW YORK	TIOGA COUNTY	1215	187315500	1323251
NEW YORK	TOMPKINS COUNTY	378	76269100	377602
NEW YORK	ULSTER COUNTY	1481	328301500	1563557
NEW YORK	WESTCHESTER COUNTY	7894	2192659100	9497145
NEW YORK	WYOMING COUNTY	140	16364600	114264
NEW YORK	YATES COUNTY	308	55324100	302608
NORTH CAROLINA	CHEROKEE COUNTY	211	47263200	141989
NORTH CAROLINA	CLAY COUNTY	129	30739500	78322
NORTH CAROLINA	FRANKLIN COUNTY	80	16828600	47346
NORTH CAROLINA	GREENE COUNTY	99	19064000	53078
NORTH CAROLINA	JACKSON COUNTY	350	78648900	267344
NORTH CAROLINA	LEE COUNTY	126	30042800	95338
NORTH CAROLINA	MACON COUNTY	179	42952800	116853
NORTH CAROLINA	MADISON COUNTY	94	22485100	107347
NORTH CAROLINA	MONTGOMERY COUNTY	33	8162100	24648
NORTH CAROLINA	RANDOLPH COUNTY	101	18122500	79484
NORTH CAROLINA	WASHINGTON COUNTY	106	24909700	92251
NORTH CAROLINA	GRAHAM COUNTY	24	3818200	18202
NORTH CAROLINA	CLEVELAND COUNTY	62	15608700	57027
NORTH CAROLINA	LINCOLN COUNTY	102	27457000	50116
NORTH CAROLINA	POLK COUNTY	55	13027000	42510
NORTH CAROLINA	UNION COUNTY	489	132912900	232992
NORTH CAROLINA	ORANGE COUNTY	210	53726100	107570
NORTH CAROLINA	MARTIN COUNTY	89	15448000	72710
NORTH CAROLINA	BURKE COUNTY	215	53962400	198976
NORTH CAROLINA	CAMDEN COUNTY	2464	491989900	1586904
NORTH CAROLINA	CHATHAM COUNTY	878	251290200	491597
NORTH CAROLINA	FORSYTH COUNTY	797	188055800	503119
NORTH CAROLINA	JONES COUNTY	165	40608500	98910
NORTH CAROLINA	MITCHELL COUNTY	58	11649400	53136
NORTH CAROLINA	RICHMOND COUNTY	41	7598700	28825
NORTH CAROLINA	WARREN COUNTY	47	13887900	20740
NORTH CAROLINA	WAYNE COUNTY	1080	212321100	786425
NORTH CAROLINA	WILKES COUNTY	78	22308700	82590
NORTH CAROLINA	ALEXANDER COUNTY	33	9421800	22946
NORTH CAROLINA	CUMBERLAND COUNTY	1361	309672900	771349
NORTH CAROLINA	HENDERSON COUNTY	428	102108400	313310
NORTH CAROLINA	WILSON COUNTY	628	134771300	507916
NORTH CAROLINA	CALDWELL COUNTY	207	43846800	213267
NORTH CAROLINA	ROWAN COUNTY	300	57157300	195726
NORTH CAROLINA	ROCKINGHAM COUNTY	103	20960100	94600
NORTH CAROLINA	ALAMANCE COUNTY	362	84670200	289365
NORTH CAROLINA	ALLEGHANY COUNTY	25	4394300	12736
NORTH CAROLINA	ANSON COUNTY	3	658000	927
NORTH CAROLINA	ASHE COUNTY	232	49226300	170922
NORTH CAROLINA	AVERY COUNTY	316	74013000	218208
NORTH CAROLINA	BEAUFORT	171	33047500	75897
NORTH CAROLINA	BEAUFORT COUNTY	4593	809866600	3467205
NORTH CAROLINA	BERTIE COUNTY	262	41098400	158572
NORTH CAROLINA	BLADEN COUNTY	144	25689700	82666
NORTH CAROLINA	BRUNSWICK COUNTY	18360	4704476400	20566345
NORTH CAROLINA	BUNCOMBE COUNTY	1030	264869800	1213914
NORTH CAROLINA	CABARRUS COUNTY	479	128669100	267763
NORTH CAROLINA	CARTERET COUNTY	16028	3468014100	10785178
NORTH CAROLINA	CASWELL COUNTY	3	910000	1176
NORTH CAROLINA	CATAWBA COUNTY	161	36064900	98370
NORTH CAROLINA	CHOWAN COUNTY	505	132511600	351900
NORTH CAROLINA	COLUMBUS COUNTY	407	74104700	273713
NORTH CAROLINA	CRAVEN COUNTY	5056	1147504800	3055690
NORTH CAROLINA	CURRITUCK COUNTY	5458	1511292400	4609337
NORTH CAROLINA	DARE COUNTY	22174	5520824000	15524668
NORTH CAROLINA	DAVIDSON COUNTY	597	134861200	471736
NORTH CAROLINA	DAVIE COUNTY	146	38080100	66305
NORTH CAROLINA	DUPLIN COUNTY	415	100182600	206569
NORTH CAROLINA	DURHAM COUNTY	2014	436802900	1577205
NORTH CAROLINA	EDGECOMBE COUNTY	1632	344813100	1207746
NORTH CAROLINA	GASTON COUNTY	338	78632100	279720
NORTH CAROLINA	GATES COUNTY	75	19279200	59666
NORTH CAROLINA	GRANVILLE COUNTY	43	10637400	18398
NORTH CAROLINA	GUILFORD COUNTY	808	196296800	588349
NORTH CAROLINA	HALIFAX COUNTY	180	40130000	89688
NORTH CAROLINA	HARNETT COUNTY	393	88742200	192480
NORTH CAROLINA	HAYWOOD COUNTY	744	135632800	610062
NORTH CAROLINA	HERTFORD COUNTY	103	20979200	63265
NORTH CAROLINA	HOKE COUNTY	123	25209900	46123
NORTH CAROLINA	HYDE COUNTY	1433	245173800	1065370
NORTH CAROLINA	IREDELL COUNTY	241	64056700	137963
NORTH CAROLINA	JOHNSTON COUNTY	411	91540600	211170
NORTH CAROLINA	LENOIR COUNTY	637	136622700	530746
NORTH CAROLINA	MCDOWELL COUNTY	104	23246300	77743
NORTH CAROLINA	MECKLENBURG COUNTY	3879	915505300	2359108
NORTH CAROLINA	MOORE COUNTY	559	130707500	358141
NORTH CAROLINA	NASH COUNTY	203	50873100	124780
NORTH CAROLINA	NEW HANOVER COUNTY	15489	3822295600	11126888
NORTH CAROLINA	NORTHAMPTON COUNTY	82	14519700	32243
NORTH CAROLINA	ONSLOW COUNTY	6598	1549570000	6424070
NORTH CAROLINA	PAMLICO COUNTY	2157	461500400	1251449
NORTH CAROLINA	PASQUOTANK COUNTY	1332	297147700	745013
NORTH CAROLINA	PENDER COUNTY	2776	693840900	2481663
NORTH CAROLINA	PERQUIMANS COUNTY	805	196720600	410120
NORTH CAROLINA	PERSON COUNTY	37	9430900	22324
NORTH CAROLINA	PITT COUNTY	1755	378112500	1030672
NORTH CAROLINA	ROBESON COUNTY	797	144950600	552523
NORTH CAROLINA	RUTHERFORD COUNTY	122	32510200	109290
NORTH CAROLINA	SAMPSON COUNTY	91	20866000	72418
NORTH CAROLINA	SCOTLAND COUNTY	34	9130300	26530
NORTH CAROLINA	STANLY COUNTY	78	17005900	51755
NORTH CAROLINA	STOKES COUNTY	18	3515700	9260
NORTH CAROLINA	SURRY COUNTY	51	17814200	56298
NORTH CAROLINA	SWAIN COUNTY	98	21695400	97945
NORTH CAROLINA	TRANSYLVANIA COUNTY	286	75105600	177467
NORTH CAROLINA	TYRRELL COUNTY	595	89114700	523409
NORTH CAROLINA	VANCE COUNTY	19	5011100	8705
NORTH CAROLINA	WAKE COUNTY	3108	807039400	1979627
NORTH CAROLINA	WATAUGA COUNTY	640	141104100	450509
NORTH CAROLINA	YADKIN COUNTY	11	2809200	6452
NORTH CAROLINA	YANCEY COUNTY	124	28696500	90208
NORTH DAKOTA	GRANT COUNTY	7	156800	2198
NORTH DAKOTA	LOGAN COUNTY	1	350000	458
NORTH DAKOTA	ADAMS COUNTY	1	140000	344
NORTH DAKOTA	BURKE COUNTY	3	430000	2654
NORTH DAKOTA	MCINTOSH COUNTY	2	380300	776
NORTH DAKOTA	PIERCE COUNTY	1	140000	310
NORTH DAKOTA	CASS COUNTY	5142	1380446200	2849820
NORTH DAKOTA	MCHENRY COUNTY	137	34852600	68348
NORTH DAKOTA	MCLEAN COUNTY	2	560000	816
NORTH DAKOTA	MERCER COUNTY	111	11879400	81360
NORTH DAKOTA	RICHLAND COUNTY	140	30303600	89202
NORTH DAKOTA	STARK COUNTY	120	19777800	129017
NORTH DAKOTA	SIOUX COUNTY	2	245000	623
NORTH DAKOTA	NELSON COUNTY	7	892400	2836
NORTH DAKOTA	RAMSEY COUNTY	398	109056300	239986
NORTH DAKOTA	RENVILLE COUNTY	12	1537000	7749
NORTH DAKOTA	GOLDEN VALLEY COUNTY	1	245000	2934
NORTH DAKOTA	EDDY COUNTY	2	280000	645
NORTH DAKOTA	BARNES COUNTY	370	53796100	297444
NORTH DAKOTA	BENSON COUNTY	107	25794600	62002
NORTH DAKOTA	BILLINGS COUNTY	19	4334300	22096
NORTH DAKOTA	BOTTINEAU COUNTY	7	747200	3089
NORTH DAKOTA	BOWMAN COUNTY	12	2720700	8243
NORTH DAKOTA	BURLEIGH COUNTY	1036	285743400	712350
NORTH DAKOTA	CAVALIER COUNTY	1	29400	350
NORTH DAKOTA	DICKEY COUNTY	5	503000	1779
NORTH DAKOTA	DUNN COUNTY	1	140000	1248
NORTH DAKOTA	EMMONS COUNTY	21	1723600	16022
NORTH DAKOTA	FOSTER COUNTY	7	1071000	2008
NORTH DAKOTA	GRAND FORKS COUNTY	1141	281342200	743128
NORTH DAKOTA	GRIGGS COUNTY	6	1470000	2281
NORTH DAKOTA	HETTINGER COUNTY	4	278300	2283
NORTH DAKOTA	LA MOURE COUNTY	15	1226200	8452
NORTH DAKOTA	MCKENZIE	5	1370000	1983
NORTH DAKOTA	MCKENZIE COUNTY	34	8988500	75765
NORTH DAKOTA	MORTON COUNTY	324	84491400	168507
NORTH DAKOTA	OLIVER COUNTY	5	482100	4651
NORTH DAKOTA	PEMBINA COUNTY	259	50852800	168812
NORTH DAKOTA	RANSOM	6	1415000	3543
NORTH DAKOTA	RANSOM COUNTY	128	19843100	107334
NORTH DAKOTA	ROLETTE COUNTY	10	3734500	9992
NORTH DAKOTA	SARGENT COUNTY	2	392000	639
NORTH DAKOTA	STUTSMAN COUNTY	134	30289500	76098
NORTH DAKOTA	TOWNER COUNTY	8	1822900	3863
NORTH DAKOTA	TRAILL COUNTY	72	11781900	48186
NORTH DAKOTA	WALSH COUNTY	603	58955100	526513
NORTH DAKOTA	WARD COUNTY	3471	892079000	1666813
NORTH DAKOTA	WILLIAMS COUNTY	30	3001800	25520
