state	county	policies	insurance	premium
Idaho	BUTTE COUNTY	15	2248400	12376
Idaho	ADAMS COUNTY	16	3802700	8500
Idaho	FREMONT COUNTY	23	5579900	26049
Idaho	ADA COUNTY	2106	568917200	1461104
Idaho	BANNOCK COUNTY	162	33506400	154426
Idaho	BEAR LAKE COUNTY	6	337900	3505
Idaho	BENEWAH COUNTY	101	20885800	79891
Idaho	BINGHAM COUNTY	162	28141400	123303
Idaho	BLAINE COUNTY	577	161954400	411465
Idaho	BOISE COUNTY	56	12563700	30338
Idaho	BONNER COUNTY	387	90297500	245517
Idaho	BONNEVILLE COUNTY	149	34091900	99884
Idaho	BOUNDARY COUNTY	20	5104000	19061
Idaho	CAMAS COUNTY	2	380000	1510
Idaho	CANYON COUNTY	596	117323000	333290
Idaho	CASSIA COUNTY	33	7498100	24125
Idaho	CLEARWATER COUNTY	40	7423600	44259
Idaho	CUSTER COUNTY	52	7358900	29480
Idaho	GEM COUNTY	20	4522800	9212
Idaho	GOODING COUNTY	83	13399700	85377
Idaho	IDAHO COUNTY	52	13419900	76906
Idaho	JEROME COUNTY	2	880000	2087
Idaho	KOOTENAI COUNTY	377	81667300	275060
Idaho	LATAH COUNTY	243	41623900	181226
Idaho	LEMHI COUNTY	105	19506600	79730
Idaho	LEWIS COUNTY	24	2865200	18381
Idaho	MINIDOKA COUNTY	15	4828500	10375
Idaho	NEZ PERCE COUNTY	56	10419400	52197
Idaho	OWYHEE COUNTY	1	280000	427
Idaho	PAYETTE COUNTY	69	11233700	40919
Idaho	POWER COUNTY	2	350000	620
Idaho	SHOSHONE COUNTY	739	96538600	407829
Idaho	TETON COUNTY	82	22061500	57733
Idaho	TWIN FALLS COUNTY	90	16682400	77052
Idaho	VALLEY COUNTY	49	11041500	43452
Illinois	CALHOUN COUNTY	259	25466500	139481
Illinois	CLAY COUNTY	16	1918200	5530
Illinois	DE KALB COUNTY	282	55716200	278349
Illinois	FAYETTE COUNTY	3	378000	738
Illinois	FRANKLIN COUNTY	128	14019700	85863
Illinois	GREENE COUNTY	41	4750300	39369
Illinois	HENRY COUNTY	318	35165300	277955
Illinois	JACKSON COUNTY	258	27349300	166582
Illinois	JEFFERSON COUNTY	43	3648700	23330
Illinois	LAWRENCE COUNTY	29	2272700	12970
Illinois	LEE COUNTY	385	52899900	387379
Illinois	MACON COUNTY	209	32270100	166514
Illinois	MADISON COUNTY	1963	395278800	1401617
Illinois	MARION COUNTY	35	5749200	18995
Illinois	MARSHALL COUNTY	59	7598700	37801
Illinois	MONROE COUNTY	249	37339300	261718
Illinois	MONTGOMERY COUNTY	14	472600	6015
Illinois	MORGAN COUNTY	250	23148400	174180
Illinois	PERRY COUNTY	35	3168300	16025
Illinois	PIKE COUNTY	338	48242200	158719
Illinois	RANDOLPH COUNTY	150	22212500	100914
Illinois	ST. CLAIR COUNTY	1982	323356800	1521295
Illinois	WASHINGTON COUNTY	5	769300	4149
Illinois	BOONE COUNTY	228	41698800	200542
Illinois	CARROLL COUNTY	73	10534300	54869
Illinois	CLARK COUNTY	17	2529600	10888
Illinois	CRAWFORD COUNTY	53	7877600	34447
Illinois	FULTON COUNTY	50	4782700	30075
Illinois	JOHNSON COUNTY	13	3148000	8943
Illinois	LOGAN COUNTY	57	8563900	51364
Illinois	POPE COUNTY	2	327000	997
Illinois	PULASKI COUNTY	56	8940300	59750
Illinois	SALINE COUNTY	155	21822900	117752
Illinois	SCOTT COUNTY	61	4572200	47881
Illinois	UNION COUNTY	129	10284700	119923
Illinois	WHITE COUNTY	114	9790300	66991
Illinois	LAKE COUNTY	3101	692056900	3379138
Illinois	ADAMS COUNTY	221	36353600	179123
Illinois	DOUGLAS COUNTY	381	45622100	389416
Illinois	PUTNAM COUNTY	22	2081600	16993
Illinois	COOK COUNTY	18328	3493319200	16946240
Illinois	EFFINGHAM COUNTY	8	2442400	16486
Illinois	HANCOCK COUNTY	145	12406900	82027
Illinois	JASPER COUNTY	5	784100	2020
Illinois	WARREN COUNTY	25	1916300	11370
Illinois	WAYNE COUNTY	54	4636900	29179
Illinois	ALEXANDER COUNTY	349	27134800	247273
Illinois	BOND COUNTY	7	907400	9493
Illinois	BROWN COUNTY	11	1450900	4998
Illinois	BUREAU COUNTY	89	9094800	62029
Illinois	CASS COUNTY	289	59155700	166897
Illinois	CHAMPAIGN COUNTY	475	96762300	444110
Illinois	CHRISTIAN COUNTY	33	3641300	15019
Illinois	CLINTON	52	3411600	36529
Illinois	CLINTON COUNTY	91	13076000	54193
Illinois	COLES COUNTY	158	19112300	111034
Illinois	CUMBERLAND COUNTY	10	1197300	6292
Illinois	DE WITT COUNTY	50	6607200	38709
Illinois	DU PAGE COUNTY	4467	876005100	3704484
Illinois	EDGAR COUNTY	8	834500	3324
Illinois	EDWARDS COUNTY	4	219000	1019
Illinois	FORD COUNTY	3	318200	1040
Illinois	GALLATIN COUNTY	69	5509600	40641
Illinois	GRUNDY COUNTY	524	85301200	512019
Illinois	HARDIN COUNTY	10	2348900	9883
Illinois	HENDERSON COUNTY	202	26610500	118640
Illinois	IROQUOIS COUNTY	679	58283100	428596
Illinois	JERSEY COUNTY	202	24688900	174220
Illinois	JO DAVIESS COUNTY	123	19270500	76315
Illinois	KANE COUNTY	817	181637800	886562
Illinois	KANKAKEE COUNTY	755	115666500	732545
Illinois	KENDALL COUNTY	1025	167446700	1133935
Illinois	KNOX COUNTY	55	8757500	27870
Illinois	LA SALLE COUNTY	502	79263300	369610
Illinois	LIVINGSTON COUNTY	365	29373400	246288
Illinois	MACOUPIN COUNTY	22	2248800	9815
Illinois	MASON COUNTY	96	9625700	50095
Illinois	MASSAC COUNTY	234	33739800	130164
Illinois	MCDONOUGH COUNTY	9	780100	3066
Illinois	MCHENRY COUNTY	1215	235682500	1314404
Illinois	MCLEAN COUNTY	230	49961600	206242
Illinois	MENARD COUNTY	26	5499200	27447
Illinois	MERCER COUNTY	36	3645900	19766
Illinois	MOULTRIE COUNTY	29	4412200	21863
Illinois	OGLE COUNTY	191	30757800	159138
Illinois	PEORIA COUNTY	590	99832100	613763
Illinois	PIATT COUNTY	70	13478500	49370
Illinois	RICHLAND COUNTY	6	927300	3145
Illinois	ROCK ISLAND COUNTY	1283	195888500	1177777
Illinois	SANGAMON COUNTY	311	69074100	212143
Illinois	SCHUYLER COUNTY	26	3407800	20912
Illinois	STARK COUNTY	11	1165900	5174
Illinois	STEPHENSON COUNTY	195	21630300	142318
Illinois	TAZEWELL COUNTY	290	85712000	313280
Illinois	VERMILION COUNTY	122	16279200	82885
Illinois	WABASH COUNTY	22	5305000	14639
Illinois	WHITESIDE COUNTY	299	49249300	204157
Illinois	WILL COUNTY	1148	244196700	1152320
Illinois	WILLIAMSON COUNTY	289	33381200	181945
Illinois	WINNEBAGO COUNTY	981	151331200	1048228
Illinois	WOODFORD COUNTY	143	18730000	130121
Indiana	CLAY COUNTY	67	7530400	36776
Indiana	DE KALB COUNTY	78	11636100	83276
Indiana	FAYETTE COUNTY	79	7012100	47221
Indiana	FRANKLIN COUNTY	64	6426700	44253
Indiana	GREENE COUNTY	40	3260300	18887
Indiana	HENRY COUNTY	115	14385400	83941
Indiana	JACKSON COUNTY	318	50645800	227332
Indiana	JEFFERSON COUNTY	175	19797000	148822
Indiana	LAWRENCE COUNTY	50	6976300	27750
Indiana	MADISON COUNTY	438	67109900	339669
Indiana	MARION COUNTY	5916	1055876700	5981809
Indiana	MARSHALL COUNTY	109	18100600	95528
Indiana	MONROE COUNTY	340	67897100	254782
Indiana	MONTGOMERY COUNTY	78	10458500	51392
Indiana	MORGAN COUNTY	346	76213700	276141
Indiana	PERRY COUNTY	86	8923300	72503
Indiana	PIKE COUNTY	4	312000	1315
Indiana	RANDOLPH COUNTY	119	15368600	69080
Indiana	SHELBY COUNTY	433	57061300	389736
Indiana	WASHINGTON COUNTY	22	1710200	14938
Indiana	BENTON COUNTY	2	630000	846
Indiana	BOONE COUNTY	418	66254200	374578
Indiana	CARROLL COUNTY	325	44935000	263548
Indiana	CLARK COUNTY	1196	206677200	1075495
Indiana	CRAWFORD COUNTY	48	3963200	26562
Indiana	FULTON COUNTY	71	9722400	49868
Indiana	GRANT COUNTY	155	21610700	129314
Indiana	HOWARD COUNTY	281	58642900	267901
Indiana	JOHNSON COUNTY	726	142998000	606377
Indiana	NEWTON COUNTY	94	11956800	74150
Indiana	PULASKI COUNTY	93	8814700	56577
Indiana	SCOTT COUNTY	46	7267400	34895
Indiana	UNION COUNTY	5	570800	2402
Indiana	WHITE COUNTY	221	36913100	181029
Indiana	LAKE COUNTY	3270	586538200	3061723
Indiana	ORANGE COUNTY	54	11101100	113091
Indiana	ADAMS COUNTY	125	17498700	82525
Indiana	HAMILTON COUNTY	1046	240727800	783226
Indiana	MARTIN COUNTY	16	1508100	11394
Indiana	PUTNAM COUNTY	79	12288200	83786
Indiana	DECATUR COUNTY	65	11491200	59069
Indiana	FLOYD COUNTY	303	53113300	224895
Indiana	HANCOCK COUNTY	395	63701300	316075
Indiana	JASPER COUNTY	155	19658800	119939
Indiana	WARREN COUNTY	7	486800	3393
Indiana	WAYNE COUNTY	167	18635000	132628
Indiana	BROWN COUNTY	167	21701000	102819
Indiana	CASS COUNTY	128	16300400	89060
Indiana	CLINTON COUNTY	71	13402900	36250
Indiana	KNOX COUNTY	153	26280000	121616
Indiana	WABASH COUNTY	83	12375100	57162
Indiana	ALLEN COUNTY	1313	212474200	1140887
Indiana	BARTHOLOMEW COUNTY	1080	194815800	1000368
Indiana	BLACKFORD COUNTY	8	1805800	6762
Indiana	DAVIESS COUNTY	18	3371100	7275
Indiana	DEARBORN COUNTY	156	33258700	181300
Indiana	DELAWARE COUNTY	578	102904200	411458
Indiana	DUBOIS COUNTY	40	12428200	75941
Indiana	ELKHART COUNTY	593	114458300	523205
Indiana	FOUNTAIN COUNTY	28	4752600	25703
Indiana	GIBSON COUNTY	43	3432100	20428
Indiana	HARRISON COUNTY	144	17697600	136444
Indiana	HENDRICKS COUNTY	307	70984100	203865
Indiana	HUNTINGTON COUNTY	112	16894600	82761
Indiana	JAY COUNTY	180	13755000	108398
Indiana	JENNINGS COUNTY	31	3386800	18253
Indiana	KOSCIUSKO COUNTY	842	128283900	681084
Indiana	LA PORTE COUNTY	228	38709200	201713
Indiana	LAGRANGE COUNTY	170	24342900	147661
Indiana	MIAMI COUNTY	111	22549200	91559
Indiana	NOBLE COUNTY	252	33280400	169667
Indiana	OHIO COUNTY	61	8319600	43502
Indiana	OWEN COUNTY	101	11962200	62651
Indiana	PARKE COUNTY	40	2932100	25231
Indiana	PORTER COUNTY	217	48259100	160601
Indiana	POSEY COUNTY	131	21602300	101629
Indiana	RIPLEY COUNTY	26	3264700	17199
Indiana	RUSH COUNTY	40	5623700	29345
Indiana	SPENCER COUNTY	145	16028300	114918
Indiana	ST. JOSEPH COUNTY	364	81335200	306448
Indiana	STARKE COUNTY	65	7381500	50578
Indiana	STEUBEN COUNTY	266	38845700	220931
Indiana	SULLIVAN COUNTY	12	480000	4448
Indiana	SWITZERLAND COUNTY	94	9205700	69879
Indiana	TIPPECANOE COUNTY	315	59258000	215513
Indiana	TIPTON COUNTY	99	14583300	76745
Indiana	VANDERBURGH COUNTY	1326	290534100	896981
Indiana	VERMILLION COUNTY	62	4691600	36715
Indiana	VIGO COUNTY	1144	190129700	927438
Indiana	WARRICK COUNTY	310	61240000	200248
Indiana	WELLS COUNTY	45	7369200	32518
Indiana	WHITLEY COUNTY	92	14926500	69746
Iowa	BUTLER COUNTY	315	38757300	217118
Iowa	CALHOUN COUNTY	1	158700	1131
Iowa	CHEROKEE COUNTY	61	3604500	32199
Iowa	CLARKE COUNTY	1	45000	333
Iowa	CLAY COUNTY	95	9532800	69496
Iowa	DALLAS COUNTY	414	101916000	453065
Iowa	FAYETTE COUNTY	83	9987000	54584
Iowa	FRANKLIN COUNTY	42	4368100	17727
Iowa	GREENE COUNTY	7	2027900	11760
Iowa	HENRY COUNTY	1	35000	326
Iowa	JACKSON COUNTY	77	10615700	44850
Iowa	JEFFERSON COUNTY	3	630000	1052
Iowa	LEE COUNTY	138	23461100	105642
Iowa	MADISON COUNTY	18	4082500	14597
Iowa	MARION COUNTY	35	5106300	33300
Iowa	MARSHALL COUNTY	72	13127400	49255
Iowa	MONROE COUNTY	1	32000	333
Iowa	MONTGOMERY COUNTY	231	14088000	133765
Iowa	SHELBY COUNTY	22	3983700	31350
Iowa	WASHINGTON COUNTY	209	28822400	104489
Iowa	BENTON COUNTY	156	21291200	104664
Iowa	BOONE COUNTY	129	21237000	84555
Iowa	CARROLL COUNTY	32	5912600	61070
Iowa	CRAWFORD COUNTY	57	7390800	61910
Iowa	HOWARD COUNTY	16	1204500	8283
Iowa	JOHNSON COUNTY	872	209107000	1007664
Iowa	POLK COUNTY	1058	247251100	989631
Iowa	SCOTT COUNTY	1471	237181000	1607219
Iowa	UNION COUNTY	19	1626500	10459
Iowa	VAN BUREN COUNTY	102	11335900	59944
Iowa	HUMBOLDT COUNTY	81	10032700	55547
Iowa	ADAMS COUNTY	11	603200	9292
Iowa	FREMONT COUNTY	177	23838800	134672
Iowa	HAMILTON COUNTY	16	2139200	7162
Iowa	OSCEOLA COUNTY	1	1e+06	8284
Iowa	TAYLOR COUNTY	4	65000	1947
Iowa	CLAYTON COUNTY	211	29996800	162368
Iowa	DECATUR COUNTY	3	252200	2437
Iowa	FLOYD COUNTY	261	25748500	191593
Iowa	HANCOCK COUNTY	19	3296700	18330
Iowa	JASPER COUNTY	56	10577900	53767
Iowa	JONES COUNTY	179	29788500	130720
Iowa	MITCHELL COUNTY	45	6797600	29100
Iowa	WARREN COUNTY	35	6480600	18887
Iowa	WAYNE COUNTY	1	19000	1090
Iowa	WORTH COUNTY	6	757300	4423
Iowa	CASS COUNTY	76	10456600	65930
Iowa	CLINTON COUNTY	261	41009200	213843
Iowa	GRUNDY COUNTY	15	1697200	15257
Iowa	HARDIN COUNTY	51	7137900	34288
Iowa	WINNEBAGO COUNTY	1	140000	304
Iowa	DELAWARE COUNTY	220	28299300	219532
Iowa	HARRISON COUNTY	327	43172400	296679
Iowa	ALLAMAKEE COUNTY	49	6340200	32739
Iowa	APPANOOSE COUNTY	6	1024700	5969
Iowa	AUDUBON COUNTY	11	830200	5785
Iowa	BLACK HAWK COUNTY	1202	218029000	1096804
Iowa	BREMER COUNTY	508	64298400	480516
Iowa	BUCHANAN COUNTY	214	25139300	161101
Iowa	BUENA VISTA COUNTY	2	395000	897
Iowa	CEDAR COUNTY	61	9715300	45183
Iowa	CERRO GORDO COUNTY	141	28644000	96161
Iowa	CHICKASAW COUNTY	74	7656100	41942
Iowa	DES MOINES COUNTY	341	61449700	214353
Iowa	DICKINSON COUNTY	26	5271100	26940
Iowa	DUBUQUE COUNTY	163	28677200	104919
Iowa	EMMET COUNTY	11	1252100	9993
Iowa	GUTHRIE COUNTY	27	5630100	22123
Iowa	IDA COUNTY	19	2137100	17110
Iowa	IOWA COUNTY	131	25301200	81383
Iowa	KEOKUK COUNTY	1	45000	509
Iowa	KOSSUTH COUNTY	16	4371000	16812
Iowa	LINN COUNTY	2303	533545900	1770894
Iowa	LOUISA COUNTY	199	35533800	134850
Iowa	LUCAS COUNTY	2	255900	2587
Iowa	LYON COUNTY	50	3964500	30251
Iowa	MAHASKA COUNTY	54	10286300	37986
Iowa	MILLS COUNTY	132	25600100	104214
Iowa	MONONA COUNTY	42	5312300	31837
Iowa	MUSCATINE COUNTY	317	52560200	230862
Iowa	O'BRIEN COUNTY	2	404000	1624
Iowa	PAGE COUNTY	15	2044200	9632
Iowa	PALO ALTO COUNTY	15	2744300	14420
Iowa	PLYMOUTH COUNTY	42	5477700	28941
Iowa	POTTAWATTAMIE COUNTY	1558	245454400	1253182
Iowa	POWESHIEK COUNTY	4	313100	2603
Iowa	SAC COUNTY	6	627700	5436
Iowa	SIOUX COUNTY	32	4482200	26306
Iowa	STORY COUNTY	329	68982200	286322
Iowa	TAMA COUNTY	71	4984000	36114
Iowa	WAPELLO COUNTY	97	17270000	77592
Iowa	WEBSTER COUNTY	79	10225000	52905
Iowa	WINNESHIEK COUNTY	51	11444300	44646
Iowa	WOODBURY COUNTY	509	86137500	495096
Iowa	WRIGHT COUNTY	24	3065400	19506
Kansas	BUTLER COUNTY	388	71150900	287336
Kansas	CHEROKEE COUNTY	115	15976800	110613
Kansas	CLAY COUNTY	7	451900	2277
Kansas	FRANKLIN COUNTY	55	12233200	52057
Kansas	JACKSON COUNTY	17	3244600	8009
Kansas	JEFFERSON COUNTY	98	15176500	66924
Kansas	MARION COUNTY	50	4273500	33583
Kansas	MARSHALL COUNTY	7	594000	6273
Kansas	MONTGOMERY COUNTY	235	37681400	227713
Kansas	RUSSELL COUNTY	3	248200	1744
Kansas	WASHINGTON COUNTY	7	395000	3830
Kansas	CRAWFORD COUNTY	173	24444400	110045
Kansas	JOHNSON COUNTY	1020	248907400	884289
Kansas	LINCOLN COUNTY	1	45000	439
Kansas	SALINE COUNTY	375	60926900	394073
Kansas	DOUGLAS COUNTY	598	119175200	410184
Kansas	SEDGWICK COUNTY	2106	365638100	1754410
Kansas	HAMILTON COUNTY	21	3710400	13636
Kansas	MITCHELL COUNTY	39	3401000	24793
Kansas	THOMAS COUNTY	32	3692000	28999
Kansas	BROWN COUNTY	21	956000	9451
Kansas	EDWARDS COUNTY	139	9868900	81616
Kansas	FORD COUNTY	133	15209900	113537
Kansas	ALLEN COUNTY	125	14635600	97417
Kansas	MIAMI COUNTY	95	14830000	60334
Kansas	RUSH COUNTY	13	541400	5548
Kansas	DICKINSON COUNTY	227	20451700	173370
Kansas	LINN COUNTY	25	4788300	24031
Kansas	LYON COUNTY	87	12243700	81815
Kansas	ANDERSON COUNTY	11	785800	9150
Kansas	ATCHISON COUNTY	11	2907500	15311
Kansas	BARBER COUNTY	11	2089000	4803
Kansas	BARTON COUNTY	268	22039700	171846
Kansas	BOURBON COUNTY	42	6934700	29898
Kansas	CHASE COUNTY	38	2122900	19152
Kansas	CHAUTAUQUA COUNTY	3	231000	1286
Kansas	CHEYENNE COUNTY	2	70000	652
Kansas	CLARK	12	154600	2184
Kansas	CLOUD COUNTY	27	2179100	15398
Kansas	COFFEY COUNTY	38	3845700	23613
Kansas	COMANCHE COUNTY	1	130000	1189
Kansas	COWLEY COUNTY	121	17548900	115930
Kansas	DONIPHAN COUNTY	245	43197000	143416
Kansas	ELK COUNTY	7	316200	2411
Kansas	ELLIS COUNTY	599	54028900	469951
Kansas	ELLSWORTH COUNTY	36	1512500	15707
Kansas	FINNEY COUNTY	58	10271900	37535
Kansas	GEARY COUNTY	110	24888200	165508
Kansas	GRAY COUNTY	7	572900	3976
Kansas	GREENWOOD COUNTY	11	815700	4331
Kansas	HARPER COUNTY	14	414400	4357
Kansas	HARVEY	14	3594000	12643
Kansas	HARVEY COUNTY	439	59780500	306458
Kansas	HODGEMAN COUNTY	2	155000	2183
Kansas	JEWELL COUNTY	2	182000	491
Kansas	KEARNY COUNTY	23	1984800	17973
Kansas	KINGMAN COUNTY	78	7815100	82487
Kansas	KIOWA COUNTY	4	289000	5031
Kansas	LABETTE COUNTY	161	18340000	117639
Kansas	LANE COUNTY	3	245000	3517
Kansas	LEAVENWORTH COUNTY	260	51842400	189945
Kansas	MCPHERSON COUNTY	190	27283000	132464
Kansas	MORRIS COUNTY	7	596100	2820
Kansas	NEMAHA COUNTY	5	996700	4164
Kansas	NEOSHO COUNTY	142	15359300	89486
Kansas	NESS COUNTY	25	1814400	17077
Kansas	NORTON COUNTY	6	601500	4712
Kansas	OSAGE COUNTY	63	4824900	32593
Kansas	OSBORNE COUNTY	9	343600	3191
Kansas	OTTAWA COUNTY	151	10718700	89706
Kansas	PAWNEE COUNTY	56	3843900	36782
Kansas	POTTAWATOMIE COUNTY	503	117185800	362359
Kansas	PRATT COUNTY	29	3447300	19618
Kansas	RAWLINS COUNTY	6	703500	1724
Kansas	RENO COUNTY	330	42102800	242469
Kansas	REPUBLIC COUNTY	24	3358100	11933
Kansas	RICE COUNTY	108	9460700	74616
Kansas	RILEY COUNTY	140	22747700	106528
Kansas	ROOKS COUNTY	6	460500	2782
Kansas	SEWARD COUNTY	64	8279000	51392
Kansas	SHAWNEE COUNTY	1593	289029100	895645
Kansas	SHERIDAN COUNTY	2	5e+05	5577
Kansas	SHERMAN COUNTY	5	506000	4122
Kansas	SMITH COUNTY	1	350000	458
Kansas	SUMNER COUNTY	153	19012100	132789
Kansas	WABAUNSEE COUNTY	51	7983500	48407
Kansas	WALLACE COUNTY	1	37300	1138
Kansas	WILSON COUNTY	88	11413200	44459
Kansas	WOODSON COUNTY	1	63500	775
Kansas	WYANDOTTE COUNTY	285	86784600	450680
Kentucky	BUTLER COUNTY	18	2476100	11334
Kentucky	CLAY COUNTY	78	6027700	53922
Kentucky	FAYETTE COUNTY	629	122637000	579675
Kentucky	FRANKLIN COUNTY	435	93698100	507687
Kentucky	HENRY COUNTY	33	3405000	17130
Kentucky	JACKSON COUNTY	44	6409800	52635
Kentucky	JEFFERSON COUNTY	5560	896194900	4351500
Kentucky	LAWRENCE COUNTY	76	7041300	39223
Kentucky	LEE COUNTY	33	5427100	42932
Kentucky	MADISON COUNTY	336	62623400	157221
Kentucky	MARION COUNTY	37	3039200	15751
Kentucky	MARSHALL COUNTY	159	23379000	106800
Kentucky	MONROE COUNTY	9	881500	5222
Kentucky	MONTGOMERY COUNTY	53	6393700	32872
Kentucky	MORGAN COUNTY	52	5880000	39079
Kentucky	PERRY COUNTY	355	44256500	374782
Kentucky	PIKE COUNTY	1539	263270800	1283212
Kentucky	RUSSELL COUNTY	16	3178800	6510
Kentucky	SHELBY COUNTY	45	7075900	21472
Kentucky	WASHINGTON COUNTY	24	3509900	19998
Kentucky	BOONE COUNTY	90	14131700	61290
Kentucky	CARROLL COUNTY	122	12978000	97912
Kentucky	CLARK COUNTY	163	34351200	236534
Kentucky	CRITTENDEN COUNTY	23	1716800	13785
Kentucky	FULTON COUNTY	49	2774100	24794
Kentucky	GRANT COUNTY	19	1142900	11260
Kentucky	JOHNSON COUNTY	445	60752900	427575
Kentucky	LINCOLN COUNTY	25	3197400	21276
Kentucky	LOGAN COUNTY	128	17788000	110058
Kentucky	PULASKI COUNTY	40	7324000	32123
Kentucky	SCOTT COUNTY	127	23005700	80326
Kentucky	UNION COUNTY	29	3189400	15915
Kentucky	MARTIN COUNTY	324	51101900	238463
Kentucky	TAYLOR COUNTY	26	3456500	17801
Kentucky	FLOYD COUNTY	1279	165530300	1179493
Kentucky	HANCOCK COUNTY	136	17291600	117080
Kentucky	HART COUNTY	19	2450400	9575
Kentucky	WARREN COUNTY	184	39074300	96527
Kentucky	WAYNE COUNTY	9	780400	4396
Kentucky	LEWIS COUNTY	159	17154600	93893
Kentucky	CHRISTIAN COUNTY	538	100237500	451240
Kentucky	CLINTON COUNTY	13	2493600	7576
Kentucky	CUMBERLAND COUNTY	16	3488800	8491
Kentucky	GALLATIN COUNTY	88	14052500	82639
Kentucky	HARDIN COUNTY	563	88285700	397327
Kentucky	HENDERSON COUNTY	511	59923400	376238
Kentucky	KNOX COUNTY	180	20601600	124181
Kentucky	LIVINGSTON COUNTY	79	12364400	42238
Kentucky	MASON COUNTY	32	3021400	15259
Kentucky	MCLEAN COUNTY	105	9197200	57990
Kentucky	MERCER COUNTY	86	9965900	56263
Kentucky	WOODFORD COUNTY	170	30244500	157155
Kentucky	ALLEN COUNTY	19	4563400	11770
Kentucky	DAVIESS COUNTY	1992	268730100	1137735
Kentucky	HARRISON COUNTY	144	17538900	116605
Kentucky	OHIO COUNTY	33	4026200	18798
Kentucky	OWEN COUNTY	70	7398100	43416
Kentucky	SPENCER COUNTY	28	3777000	23752
Kentucky	WHITLEY COUNTY	52	5997600	30304
Kentucky	LYON COUNTY	9	1574600	10643
Kentucky	WEBSTER COUNTY	18	2248000	21442
Kentucky	ANDERSON COUNTY	53	8121500	37799
Kentucky	BOURBON COUNTY	127	17670000	102334
Kentucky	ADAIR COUNTY	23	1112900	9762
Kentucky	BALLARD COUNTY	37	4933900	38481
Kentucky	BARREN COUNTY	38	5732200	19651
Kentucky	BATH COUNTY	74	5229600	32110
Kentucky	BELL COUNTY	481	58515200	419763
Kentucky	BOYD COUNTY	375	51694900	304704
Kentucky	BOYLE COUNTY	111	17136600	56503
Kentucky	BRACKEN COUNTY	125	11806500	113444
Kentucky	BREATHITT COUNTY	108	11941500	111310
Kentucky	BRECKINRIDGE COUNTY	31	3675700	14789
Kentucky	BULLITT COUNTY	713	97870800	554519
Kentucky	CALDWELL COUNTY	23	2816200	10340
Kentucky	CALLOWAY COUNTY	74	15221800	42048
Kentucky	CAMPBELL COUNTY	593	110073000	570773
Kentucky	CARLISLE COUNTY	8	292000	2972
Kentucky	CARTER COUNTY	336	37857700	138766
Kentucky	CASEY COUNTY	21	8071300	79313
Kentucky	EDMONSON COUNTY	3	802500	993
Kentucky	ELLIOTT COUNTY	8	2028800	19578
Kentucky	ESTILL COUNTY	49	6727200	34719
Kentucky	FLEMING COUNTY	57	4701600	40502
Kentucky	GARRARD COUNTY	28	3813500	21732
Kentucky	GRAVES COUNTY	87	8699100	50545
Kentucky	GRAYSON COUNTY	22	3593800	12081
Kentucky	GREEN COUNTY	8	793900	5418
Kentucky	GREENUP COUNTY	521	69044500	423711
Kentucky	HARLAN COUNTY	494	46085700	295083
Kentucky	HICKMAN COUNTY	8	1247000	4033
Kentucky	HOPKINS COUNTY	153	20945800	99127
Kentucky	JESSAMINE COUNTY	140	24688300	94003
Kentucky	KENTON COUNTY	414	70179900	317415
Kentucky	KNOTT COUNTY	78	8094400	57176
Kentucky	LARUE COUNTY	25	5861500	22193
Kentucky	LAUREL COUNTY	41	5247200	30176
Kentucky	LESLIE COUNTY	40	3949800	35939
Kentucky	LETCHER COUNTY	136	14355800	111826
Kentucky	MAGOFFIN COUNTY	122	17879700	105813
Kentucky	MCCRACKEN COUNTY	329	60076000	279227
Kentucky	MCCREARY COUNTY	1	175000	332
Kentucky	MEADE COUNTY	31	4902500	12106
Kentucky	MENIFEE COUNTY	18	884300	7085
Kentucky	METCALFE COUNTY	12	1090000	13269
Kentucky	MUHLENBERG COUNTY	31	4150400	15732
Kentucky	NELSON COUNTY	113	13769100	75287
Kentucky	NICHOLAS COUNTY	35	3119300	20004
Kentucky	OLDHAM COUNTY	318	68324200	445193
Kentucky	OWSLEY COUNTY	15	2101100	10250
Kentucky	PENDLETON COUNTY	291	32396900	270864
Kentucky	POWELL COUNTY	125	10597000	68737
Kentucky	ROBERTSON COUNTY	6	1397900	7723
Kentucky	ROCKCASTLE COUNTY	24	3491300	20963
Kentucky	ROWAN COUNTY	341	43416000	221093
Kentucky	SIMPSON COUNTY	31	4996800	14945
Kentucky	TODD COUNTY	19	1710100	10390
Kentucky	TRIGG COUNTY	45	10452500	27503
Kentucky	TRIMBLE COUNTY	30	3979800	28707
Louisiana	ACADIA PARISH	3560	525073700	2143784
Louisiana	ALLEN PARISH	481	66107100	243760
Louisiana	ASCENSION PARISH	10916	2491342400	6581846
Louisiana	ASSUMPTION PARISH	1671	276242900	788465
Louisiana	AVOYELLES PARISH	1002	124785900	547288
Louisiana	BEAUREGARD PARISH	315	61699700	156610
Louisiana	BIENVILLE PARISH	11	2079100	7472
Louisiana	BOSSIER PARISH	9479	2051284100	6109389
Louisiana	CADDO PARISH	780	191545300	464592
Louisiana	CALCASIEU PARISH	14149	3252193700	8453887
Louisiana	CALDWELL PARISH	469	48716500	322196
Louisiana	CAMERON PARISH	1719	359194400	1983744
Louisiana	CATAHOULA PARISH	948	107168500	619170
Louisiana	CLAIBORNE PARISH	103	18929100	109407
